"agency","site_no","Date","month","HydrologicEvent","SampleFraction","Inorganic_N","Nitrate","Mixed_N","TP","Temperature","TSS","Turbidity"
"21NC03WQ","J1330000",2016-07-12,"Jul",NA,"Total",355,NA,NA,67,NA,NA,NA
"21NC03WQ","J1330000",2016-07-12,"Jul",NA,NA,NA,NA,NA,NA,895,NA,1894
"21NC03WQ","J1330000",2016-08-11,"Aug",NA,"Total",374,NA,NA,76,NA,NA,NA
"21NC03WQ","J1330000",2016-08-11,"Aug",NA,NA,NA,NA,NA,NA,909,NA,1061
"21NC03WQ","J1330000",2016-09-08,"Sep",NA,"Total",706,NA,NA,128,NA,NA,NA
"21NC03WQ","J1330000",2016-09-08,"Sep",NA,NA,NA,NA,NA,NA,897,NA,758
"21NC03WQ","J1330000",2016-10-11,"Oct",NA,"Total",690,NA,NA,144,NA,NA,NA
"21NC03WQ","J1330000",2016-10-11,"Oct",NA,NA,NA,NA,NA,NA,579,NA,524
"21NC03WQ","J1330000",2016-11-08,"Nov",NA,"Total",326,NA,NA,76,NA,NA,NA
"21NC03WQ","J1330000",2016-11-08,"Nov",NA,NA,NA,NA,NA,NA,552,NA,345
"21NC03WQ","J1330000",2016-12-14,"Dec",NA,"Total",383,NA,NA,91,NA,NA,NA
"21NC03WQ","J1330000",2016-12-14,"Dec",NA,NA,NA,NA,NA,NA,505,NA,355
"21NC03WQ","J1330000",2017-01-25,"Jan",NA,"Total",365,NA,NA,211,NA,NA,NA
"21NC03WQ","J1330000",2017-01-25,"Jan",NA,NA,NA,NA,NA,NA,480,1591,548
"21NC03WQ","J1330000",2017-02-13,"Feb",NA,"Total",147,NA,NA,59,NA,NA,NA
"21NC03WQ","J1330000",2017-02-13,"Feb",NA,NA,NA,NA,NA,NA,486,NA,1033
"21NC03WQ","J1330000",2017-03-07,"Mar",NA,"Total",297,NA,NA,67,NA,NA,NA
"21NC03WQ","J1330000",2017-03-07,"Mar",NA,NA,NA,NA,NA,NA,549,NA,1894
"21NC03WQ","J1330000",2017-04-19,"Apr",NA,"Total",153,NA,NA,107,NA,NA,NA
"21NC03WQ","J1330000",2017-04-19,"Apr",NA,NA,NA,NA,NA,NA,620,NA,697
"21NC03WQ","J1330000",2017-05-30,"May",NA,"Total",715,NA,NA,82,NA,NA,NA
"21NC03WQ","J1330000",2017-05-30,"May",NA,NA,NA,NA,NA,NA,829,NA,478
"21NC03WQ","J1330000",2017-06-28,"Jun",NA,"Total",316,NA,NA,82,NA,NA,NA
"21NC03WQ","J1330000",2017-06-28,"Jun",NA,NA,NA,NA,NA,NA,NA,NA,1257
"21NC03WQ","J1330000",2017-07-31,"Jul",NA,"Total",250,NA,NA,107,NA,NA,NA
"21NC03WQ","J1330000",2017-07-31,"Jul",NA,NA,NA,NA,NA,NA,827,NA,988
"21NC03WQ","J1330000",2017-08-31,"Aug",NA,"Total",345,NA,NA,107,NA,NA,NA
"21NC03WQ","J1330000",2017-08-31,"Aug",NA,NA,NA,NA,NA,NA,869,NA,1220
"21NC03WQ","J1330000",2017-09-28,"Sep",NA,"Total",306,NA,NA,99,NA,NA,NA
"21NC03WQ","J1330000",2017-09-28,"Sep",NA,NA,NA,NA,NA,NA,851,NA,306
"21NC03WQ","J1330000",2017-10-26,"Oct",NA,"Total",316,NA,NA,76,NA,NA,NA
"21NC03WQ","J1330000",2017-10-26,"Oct",NA,NA,NA,NA,NA,NA,579,NA,1455
"21NC03WQ","J1330000",2017-11-21,"Nov",NA,"Total",253,NA,NA,52,NA,NA,NA
"21NC03WQ","J1330000",2017-11-21,"Nov",NA,NA,NA,NA,NA,NA,505,NA,326
"21NC03WQ","J1330000",2017-12-13,"Dec",NA,"Total",715,NA,NA,52,NA,NA,NA
"21NC03WQ","J1330000",2017-12-13,"Dec",NA,NA,NA,NA,NA,NA,2002,NA,690
"21NC03WQ","J1330000",2018-01-25,"Jan",NA,"Total",1061,NA,NA,91,NA,NA,NA
"21NC03WQ","J1330000",2018-01-25,"Jan",NA,NA,NA,NA,NA,NA,NA,NA,443
"21NC03WQ","J1330000",2018-02-15,"Feb",NA,"Total",237,NA,NA,52,NA,NA,NA
"21NC03WQ","J1330000",2018-02-15,"Feb",NA,NA,NA,NA,NA,NA,NA,NA,1247
"21NC03WQ","J1330000",2018-02-20,"Feb",NA,NA,NA,NA,NA,NA,2026,NA,NA
"21NC03WQ","J1330000",2018-03-19,"Mar",NA,"Total",99,NA,NA,42,NA,NA,NA
"21NC03WQ","J1330000",2018-03-19,"Mar",NA,NA,NA,NA,NA,NA,533,NA,748
"21NC03WQ","J1330000",2018-04-18,"Apr",NA,NA,NA,NA,NA,NA,573,NA,NA
"21NC03WQ","J1330000",2018-06-04,"Jun",NA,"Total",261,NA,NA,67,NA,NA,NA
"21NC03WQ","J1330000",2018-06-04,"Jun",NA,NA,NA,NA,NA,NA,890,NA,1907
"21NC03WQ","J1330000",2018-06-27,"Jun",NA,"Total",393,NA,NA,91,NA,NA,NA
"21NC03WQ","J1330000",2018-06-27,"Jun",NA,NA,NA,NA,NA,NA,867,NA,844
"21NC03WQ","J1330000",2018-07-26,"Jul",NA,"Total",715,NA,NA,91,NA,NA,NA
"21NC03WQ","J1330000",2018-07-26,"Jul",NA,NA,NA,NA,NA,NA,930,646,1129
"21NC03WQ","J1330000",2018-08-16,"Aug",NA,"Total",979,NA,NA,76,NA,NA,NA
"21NC03WQ","J1330000",2018-08-16,"Aug",NA,NA,NA,NA,NA,NA,929,NA,1228
"21NC03WQ","J1330000",2018-10-25,"Oct",NA,"Total",345,NA,NA,59,NA,NA,NA
"21NC03WQ","J1330000",2018-10-25,"Oct",NA,NA,NA,NA,NA,NA,532,NA,1024
"21NC03WQ","J1330000",2018-11-19,"Nov",NA,"Total",316,NA,NA,59,NA,NA,NA
"21NC03WQ","J1330000",2018-11-19,"Nov",NA,NA,NA,NA,NA,NA,505,NA,1894
"21NC03WQ","J1330000",2018-12-17,"Dec",NA,"Total",326,NA,NA,59,NA,NA,NA
"21NC03WQ","J1330000",2018-12-17,"Dec",NA,NA,NA,NA,NA,NA,449,NA,502
"USGS","0208675009",2016-10-08,"Oct","Storm","Dissolved",178,NA,NA,NA,NA,NA,NA
"USGS","0208675009",2016-10-08,"Oct","Storm","Total",NA,NA,340.5,175,NA,NA,1270
"USGS","0208675009",2016-10-08,"Oct","Storm",NA,NA,NA,NA,NA,779.5,NA,NA
"USGS","0208675009",2016-12-06,"Dec","Storm","Dissolved",135,NA,NA,NA,NA,NA,NA
"USGS","0208675009",2016-12-06,"Dec","Storm","Total",NA,NA,259,90,NA,NA,778
"USGS","0208675009",2016-12-06,"Dec","Storm",NA,NA,NA,NA,NA,409,NA,NA
"USGS","0208675009",2017-01-02,"Jan","Routine sample","Dissolved",179,NA,NA,NA,NA,NA,NA
"USGS","0208675009",2017-01-02,"Jan","Routine sample","Total",NA,NA,316,154,NA,NA,NA
"USGS","0208675009",2017-01-23,"Jan","Storm","Dissolved",163,NA,NA,NA,NA,NA,NA
"USGS","0208675009",2017-01-23,"Jan","Storm","Total",NA,NA,374,201,NA,NA,603
"USGS","0208675009",2017-02-09,"Feb","Storm","Dissolved",150,NA,NA,NA,NA,NA,NA
"USGS","0208675009",2017-02-09,"Feb","Storm","Total",NA,NA,300,134,NA,NA,1955
"USGS","0208675009",2017-03-01,"Mar","Storm","Dissolved",179,NA,NA,NA,NA,NA,NA
"USGS","0208675009",2017-03-01,"Mar","Storm","Total",NA,NA,706,236,NA,NA,853
"USGS","0208675009",2017-03-14,"Mar","Storm","Dissolved",179,NA,NA,NA,NA,NA,NA
"USGS","0208675009",2017-03-14,"Mar","Storm","Total",NA,NA,306,132,NA,NA,1536
"USGS","0208675009",2017-04-25,"Apr","Storm","Dissolved",169,NA,NA,NA,NA,NA,NA
"USGS","0208675009",2017-04-25,"Apr","Storm","Total",NA,NA,326,174,NA,NA,419
"USGS","0208675009",2017-05-05,"May","Storm","Dissolved",147,NA,NA,NA,NA,NA,NA
"USGS","0208675009",2017-05-05,"May","Storm","Total",NA,NA,706,275,NA,NA,1384
"USGS","0208675009",2017-05-24,"May","Storm","Dissolved",150,NA,NA,NA,NA,NA,NA
"USGS","0208675009",2017-05-24,"May","Storm","Total",NA,NA,316,155,NA,NA,1947
"USGS","0208675009",2017-05-25,"May","Storm","Dissolved",147,NA,NA,NA,NA,NA,NA
"USGS","0208675009",2017-05-25,"May","Storm","Total",NA,NA,345,215,NA,NA,675
"USGS","0208675009",2017-06-05,"Jun","Storm","Dissolved",128,NA,NA,NA,NA,NA,NA
"USGS","0208675009",2017-06-05,"Jun","Storm","Total",NA,NA,326,172,NA,NA,557
"USGS","0208675009",2017-06-17,"Jun","Storm","Dissolved",139,NA,NA,NA,NA,NA,NA
"USGS","0208675009",2017-06-17,"Jun","Storm","Total",NA,NA,383,224,NA,NA,953
"USGS","0208675009",2017-06-20,"Jun","Storm","Dissolved",150,NA,NA,NA,NA,NA,NA
"USGS","0208675009",2017-06-20,"Jun","Storm","Total",NA,NA,336,166,NA,NA,488
"USGS","0208675009",2017-06-26,"Jun","Routine sample","Dissolved",153,NA,NA,NA,NA,NA,NA
"USGS","0208675009",2017-06-26,"Jun","Routine sample","Total",NA,NA,278,83,NA,NA,1711
"USGS","0208675009",2017-07-08,"Jul","Storm","Dissolved",185,NA,NA,NA,NA,NA,NA
"USGS","0208675009",2017-07-08,"Jul","Storm","Total",NA,NA,326,141,NA,NA,1678
"USGS","0208675009",2017-08-13,"Aug","Storm","Dissolved",159,NA,NA,NA,NA,NA,NA
"USGS","0208675009",2017-08-13,"Aug","Storm","Total",NA,NA,345,169,NA,NA,809
"USGS","0208675009",2017-09-01,"Sep","Storm","Dissolved",179,NA,NA,NA,NA,NA,NA
"USGS","0208675009",2017-09-01,"Sep","Storm","Total",NA,NA,383,219,NA,NA,918
"USGS","0208675009",2017-10-11,"Oct","Storm","Dissolved",192,NA,NA,NA,NA,NA,NA
"USGS","0208675009",2017-10-11,"Oct","Storm","Total",NA,NA,336,158,NA,NA,1536
"USGS","0208675009",2017-10-23,"Oct","Storm","Dissolved",147,NA,NA,NA,NA,NA,NA
"USGS","0208675009",2017-10-23,"Oct","Storm","Total",NA,NA,715,244,NA,NA,1161
"USGS","0208675009",2017-11-13,"Nov","Storm","Dissolved",144,NA,NA,NA,NA,NA,NA
"USGS","0208675009",2017-11-13,"Nov","Storm","Total",NA,NA,336,201,NA,NA,603
"USGS","0208675009",2017-12-08,"Dec","Storm","Dissolved",157,NA,NA,NA,NA,NA,NA
"USGS","0208675009",2017-12-08,"Dec","Storm","Total",NA,NA,316,171,NA,NA,459
"USGS","0208675009",2017-12-21,"Dec","Routine sample","Dissolved",22,NA,NA,NA,NA,NA,NA
"USGS","0208675009",2017-12-21,"Dec","Routine sample","Total",NA,NA,229,83,NA,NA,571
"USGS","0208675009",2018-01-12,"Jan","Storm","Dissolved",157,NA,NA,NA,NA,NA,NA
"USGS","0208675009",2018-01-12,"Jan","Storm","Total",NA,NA,336,164,NA,NA,809
"USGS","0208675010",2011-07-20,"Jul","Routine sample","Dissolved",32,NA,NA,NA,NA,NA,NA
"USGS","0208675010",2011-07-20,"Jul","Routine sample","Total",NA,NA,200,41,NA,NA,NA
"USGS","0208675010",2011-07-20,"Jul","Routine sample",NA,NA,NA,NA,NA,934,NA,NA
"USGS","0208675010",2011-09-02,"Sep","Routine sample","Dissolved",42,NA,NA,NA,NA,NA,NA
"USGS","0208675010",2011-09-02,"Sep","Routine sample","Total",NA,NA,220,55,NA,NA,NA
"USGS","0208675010",2011-09-02,"Sep","Routine sample",NA,NA,NA,NA,NA,896,NA,NA
"USGS","0208675010",2011-09-28,"Sep","Routine sample","Dissolved",165,NA,NA,NA,NA,NA,NA
"USGS","0208675010",2011-09-28,"Sep","Routine sample","Total",NA,NA,280,112,NA,NA,844
"USGS","0208675010",2011-09-28,"Sep","Routine sample",NA,NA,NA,NA,NA,850,NA,NA
"USGS","0208675010",2011-10-26,"Oct","Routine sample","Total",NA,NA,NA,48,NA,NA,1241
"USGS","0208675010",2011-10-26,"Oct","Routine sample",NA,NA,NA,NA,NA,526,NA,NA
"USGS","0208675010",2011-11-28,"Nov","Routine sample","Total",NA,NA,NA,56,NA,NA,1214
"USGS","0208675010",2011-11-28,"Nov","Routine sample",NA,NA,NA,NA,NA,508,NA,NA
"USGS","0208675010",2011-12-29,"Dec","Routine sample","Dissolved",159,NA,NA,NA,NA,NA,NA
"USGS","0208675010",2011-12-29,"Dec","Routine sample","Total",NA,NA,272,83,NA,NA,478
"USGS","0208675010",2011-12-29,"Dec","Routine sample",NA,NA,NA,NA,NA,1718,NA,NA
"USGS","0208675010",2012-01-30,"Jan","Routine sample","Dissolved",122,NA,NA,NA,NA,NA,NA
"USGS","0208675010",2012-01-30,"Jan","Routine sample","Total",NA,NA,240,58,NA,NA,571
"USGS","0208675010",2012-01-30,"Jan","Routine sample",NA,NA,NA,NA,NA,1746,NA,NA
"USGS","0208675010",2012-02-23,"Feb","Routine sample","Dissolved",160,NA,NA,NA,NA,NA,NA
"USGS","0208675010",2012-02-23,"Feb","Routine sample","Total",NA,NA,280,69,NA,NA,1070
"USGS","0208675010",2012-02-23,"Feb","Routine sample",NA,NA,NA,NA,NA,416,NA,NA
"USGS","0208675010",2012-03-30,"Mar","Routine sample","Dissolved",63,NA,NA,NA,NA,NA,NA
"USGS","0208675010",2012-03-30,"Mar","Routine sample","Total",NA,NA,251,60,NA,NA,1423
"USGS","0208675010",2012-03-30,"Mar","Routine sample",NA,NA,NA,NA,NA,599,NA,NA
"USGS","0208675010",2012-04-25,"Apr","Routine sample","Dissolved",152,NA,NA,NA,NA,NA,NA
"USGS","0208675010",2012-04-25,"Apr","Routine sample","Total",NA,NA,278,72,NA,NA,1601
"USGS","0208675010",2012-04-25,"Apr","Routine sample",NA,NA,NA,NA,NA,527,NA,NA
"USGS","0208675010",2012-05-30,"May","Routine sample","Dissolved",121,NA,NA,NA,NA,NA,NA
"USGS","0208675010",2012-05-30,"May","Routine sample","Total",NA,NA,257,87,NA,NA,1570
"USGS","0208675010",2012-05-30,"May","Routine sample",NA,NA,NA,NA,NA,873,NA,NA
"USGS","0208675010",2012-06-29,"Jun","Routine sample","Total",NA,NA,NA,70,NA,NA,NA
"USGS","0208675010",2012-06-29,"Jun","Routine sample",NA,NA,NA,NA,NA,965,NA,NA
"USGS","02086770",2001-06-13,"Jun","Routine sample",NA,NA,NA,NA,NA,866,NA,NA
"USGS","0208682450",1993-05-20,"May","Routine sample",NA,NA,NA,NA,NA,782,NA,NA
"USGS","0208682450",1993-05-26,"May","Storm",NA,NA,NA,NA,NA,805,NA,NA
"USGS","0208682450",1994-03-29,"Mar","Storm",NA,NA,NA,NA,NA,507,NA,NA
"USGS","0208682450",2016-07-12,"Jul","Routine sample","Dissolved",206,280,NA,NA,NA,NA,NA
"USGS","0208682450",2016-07-12,"Jul","Routine sample","Total",NA,NA,308,95,NA,NA,NA
"USGS","0208682450",2016-07-12,"Jul","Routine sample",NA,NA,NA,NA,NA,870,NA,NA
"USGS","02086833",2016-07-12,"Jul","Routine sample","Dissolved",323,873,NA,NA,NA,NA,NA
"USGS","02086833",2016-07-12,"Jul","Routine sample","Total",NA,NA,376,88,NA,NA,NA
"USGS","02086833",2016-07-12,"Jul","Routine sample",NA,NA,NA,NA,NA,874,NA,NA
"USGS","02086833",2018-03-27,"Mar","Routine sample","Dissolved",747,602,998,NA,NA,NA,NA
"USGS","02086833",2018-03-27,"Mar","Routine sample",NA,NA,NA,NA,NA,503,NA,NA
"USGS","02086835",2016-07-12,"Jul","Routine sample","Dissolved",346,958.5,NA,NA,NA,NA,NA
"USGS","02086835",2016-07-12,"Jul","Routine sample","Total",NA,NA,693,74,NA,NA,NA
"USGS","02086835",2016-07-12,"Jul","Routine sample",NA,NA,NA,NA,NA,891,NA,NA
"USGS","02086837",2016-07-12,"Jul","Routine sample","Dissolved",339,897.5,NA,NA,NA,NA,NA
"USGS","02086837",2016-07-12,"Jul","Routine sample","Total",NA,NA,395,80,NA,NA,NA
"USGS","02086837",2016-07-12,"Jul","Routine sample",NA,NA,NA,NA,NA,895,NA,NA
"USGS","02086837",2018-03-27,"Mar","Routine sample","Dissolved",712,556,757,NA,NA,NA,NA
"USGS","02086837",2018-03-27,"Mar","Routine sample",NA,NA,NA,NA,NA,481,NA,NA
"USGS","02086839",2016-07-12,"Jul","Routine sample","Dissolved",327,880.5,NA,NA,NA,NA,NA
"USGS","02086839",2016-07-12,"Jul","Routine sample","Total",NA,NA,385,72,NA,NA,NA
"USGS","02086839",2016-07-12,"Jul","Routine sample",NA,NA,NA,NA,NA,910,NA,NA
"USGS","02086841",2016-07-12,"Jul","Routine sample","Dissolved",324,877.5,NA,NA,NA,NA,NA
"USGS","02086841",2016-07-12,"Jul","Routine sample","Total",NA,NA,387,65,NA,NA,NA
"USGS","02086841",2016-07-12,"Jul","Routine sample",NA,NA,NA,NA,NA,930,NA,NA
"USGS","02086843",2016-07-12,"Jul","Routine sample","Dissolved",328,883.5,NA,NA,NA,NA,NA
"USGS","02086843",2016-07-12,"Jul","Routine sample","Total",NA,NA,381,76,NA,NA,NA
"USGS","02086843",2016-07-12,"Jul","Routine sample",NA,NA,NA,NA,NA,917,NA,NA
"USGS","02086845",2016-07-12,"Jul","Routine sample","Dissolved",327,880.5,NA,NA,NA,NA,NA
"USGS","02086845",2016-07-12,"Jul","Routine sample","Total",NA,NA,382,77,NA,NA,NA
"USGS","02086845",2016-07-12,"Jul","Routine sample",NA,NA,NA,NA,NA,929,NA,NA
"USGS","02086849",1982-11-17,"Nov","Routine sample","Dissolved",240,NA,888,730,NA,NA,NA
"USGS","02086849",1982-11-17,"Nov","Routine sample","Total",251,232,684,1330.5,NA,NA,NA
"USGS","02086849",1982-11-17,"Nov","Routine sample",NA,NA,NA,NA,NA,2007,NA,NA
"USGS","02086849",1982-12-16,"Dec","Routine sample","Dissolved",209,NA,690,144,NA,NA,NA
"USGS","02086849",1982-12-16,"Dec","Routine sample","Total",268.333333333333,237,715.5,371.666666666667,NA,NA,NA
"USGS","02086849",1982-12-16,"Dec","Routine sample",NA,NA,NA,NA,NA,478,NA,NA
"USGS","02086849",1983-02-22,"Feb","Routine sample","Total",251,237,1069.5,1040.5,NA,NA,NA
"USGS","02086849",1983-02-22,"Feb","Routine sample",NA,NA,NA,NA,NA,1901,NA,NA
"USGS","02086849",1983-03-18,"Mar","Routine sample","Dissolved",177,NA,282,67,NA,NA,NA
"USGS","02086849",1983-03-18,"Mar","Routine sample","Total",211,193.5,1011,213.75,NA,NA,NA
"USGS","02086849",1983-03-18,"Mar","Routine sample",NA,NA,NA,NA,NA,456,NA,NA
"USGS","02086849",1983-05-09,"May","Routine sample","Dissolved",979,NA,548,758,NA,NA,NA
"USGS","02086849",1983-05-09,"May","Routine sample","Total",996,697,1221,1182,NA,NA,NA
"USGS","02086849",1983-05-09,"May","Routine sample",NA,NA,NA,NA,NA,575,NA,NA
"USGS","02086849",1983-08-01,"Aug","Routine sample","Total",619,598,1445,1042.5,NA,NA,NA
"USGS","02086849",1983-08-01,"Aug","Routine sample",NA,NA,NA,NA,NA,928,NA,NA
"USGS","02086849",1983-09-07,"Sep","Routine sample","Dissolved",401,NA,524,1570,NA,NA,NA
"USGS","02086849",1983-09-07,"Sep","Routine sample","Total",443,413,1221,1113,NA,NA,NA
"USGS","02086849",1983-09-07,"Sep","Routine sample",NA,NA,NA,NA,NA,909,NA,NA
"USGS","02086849",1983-09-26,"Sep","Routine sample","Total",646,629,631.5,1094.5,NA,NA,NA
"USGS","02086849",1983-09-26,"Sep","Routine sample",NA,NA,NA,NA,NA,592,NA,NA
"USGS","02086849",1983-10-24,"Oct","Routine sample","Total",374,370,781,302.5,NA,NA,NA
"USGS","02086849",1983-10-24,"Oct","Routine sample",NA,NA,NA,NA,NA,596,NA,NA
"USGS","02086849",1983-11-29,"Nov","Routine sample","Total",1423,1248,1026,703,NA,NA,NA
"USGS","02086849",1983-11-29,"Nov","Routine sample",NA,NA,NA,NA,NA,529,NA,NA
"USGS","02086849",1983-12-06,"Dec","Flood","Dissolved",200,NA,336,113,NA,NA,NA
"USGS","02086849",1983-12-06,"Dec","Flood","Total",241,232,1348.5,240.25,NA,NA,NA
"USGS","02086849",1983-12-06,"Dec","Flood",NA,NA,NA,NA,NA,467.5,NA,NA
"USGS","02086849",1984-01-24,"Jan","Routine sample","Total",271,241,1075,1248,NA,NA,NA
"USGS","02086849",1984-01-24,"Jan","Routine sample",NA,NA,NA,NA,NA,1591,NA,NA
"USGS","02086849",1984-02-23,"Feb","Flood","Dissolved",179,NA,306,59,NA,NA,NA
"USGS","02086849",1984-02-23,"Feb","Flood","Total",179,169,1348.5,169,NA,NA,NA
"USGS","02086849",1984-02-23,"Feb","Flood",NA,NA,NA,NA,NA,2007,NA,NA
"USGS","02086849",1984-03-14,"Mar","Routine sample","Total",283,NA,916.5,496.5,NA,NA,NA
"USGS","02086849",1984-03-14,"Mar","Routine sample",NA,NA,NA,NA,NA,1892,NA,NA
"USGS","02086849",1984-03-28,"Mar","Routine sample","Total",697,385,1268,928.5,NA,NA,NA
"USGS","02086849",1984-03-28,"Mar","Routine sample",NA,NA,NA,NA,NA,529,NA,NA
"USGS","02086849",1984-04-09,"Apr","Routine sample","Total",1228,NA,1644.5,790,NA,NA,NA
"USGS","02086849",1984-04-09,"Apr","Routine sample",NA,NA,NA,NA,NA,502,NA,NA
"USGS","02086849",1984-04-23,"Apr","Routine sample","Total",234,220,776.5,247.5,NA,NA,NA
"USGS","02086849",1984-04-23,"Apr","Routine sample",NA,NA,NA,NA,NA,401,NA,NA
"USGS","02086849",1984-05-03,"May","Routine sample","Total",326,NA,874.5,1487.5,NA,NA,NA
"USGS","02086849",1984-05-03,"May","Routine sample",NA,NA,NA,NA,NA,571,NA,NA
"USGS","02086849",1984-05-21,"May","Routine sample","Dissolved",NA,NA,NA,1436,NA,NA,NA
"USGS","02086849",1984-05-21,"May","Routine sample","Total",1464,1247,1206,1000.5,NA,NA,NA
"USGS","02086849",1984-05-21,"May","Routine sample",NA,NA,NA,NA,NA,778,NA,NA
"USGS","02086849",1984-06-05,"Jun","Routine sample","Total",1443,1251,990,1007,NA,NA,NA
"USGS","02086849",1984-06-05,"Jun","Routine sample",NA,NA,NA,NA,NA,805,NA,NA
"USGS","02086849",1984-06-18,"Jun","Routine sample","Total",401,NA,1113,865,NA,NA,NA
"USGS","02086849",1984-06-18,"Jun","Routine sample",NA,NA,NA,NA,NA,871,NA,NA
"USGS","02086849",1984-07-10,"Jul","Routine sample","Total",988,NA,836.5,1041.5,NA,NA,NA
"USGS","02086849",1984-07-10,"Jul","Routine sample",NA,NA,NA,NA,NA,844,NA,NA
"USGS","02086849",1984-07-24,"Jul","Routine sample","Total",1455,1445,909.5,765.5,NA,NA,NA
"USGS","02086849",1984-07-24,"Jul","Routine sample",NA,NA,NA,NA,NA,871,NA,NA
"USGS","02086849",1984-08-07,"Aug","Routine sample","Total",1582,NA,1022.5,1007,NA,NA,NA
"USGS","02086849",1984-08-07,"Aug","Routine sample",NA,NA,NA,NA,NA,909,NA,NA
"USGS","02086849",1984-08-23,"Aug","Routine sample","Total",706,373,1026,882.5,NA,NA,NA
"USGS","02086849",1984-08-23,"Aug","Routine sample",NA,NA,NA,NA,NA,844,NA,NA
"USGS","02086849",1984-09-24,"Sep","Routine sample","Dissolved",277,NA,502,1452,NA,NA,NA
"USGS","02086849",1984-09-24,"Sep","Routine sample","Total",283,226,1075,1023.5,NA,NA,NA
"USGS","02086849",1984-09-24,"Sep","Routine sample",NA,NA,NA,NA,NA,801,NA,NA
"USGS","02086849",1984-10-23,"Oct","Routine sample","Total",316,264,1080.5,1247,NA,NA,NA
"USGS","02086849",1984-10-23,"Oct","Routine sample",NA,NA,NA,NA,NA,827,NA,NA
"USGS","02086849",1984-12-04,"Dec","Routine sample","Total",374,336,684,724,NA,NA,NA
"USGS","02086849",1984-12-04,"Dec","Routine sample",NA,NA,NA,NA,NA,1989,NA,NA
"USGS","02086849",1984-12-19,"Dec","Routine sample","Dissolved",383,NA,571,1443,NA,NA,NA
"USGS","02086849",1984-12-19,"Dec","Routine sample","Total",383,317,1378,1455,NA,NA,NA
"USGS","02086849",1984-12-19,"Dec","Routine sample",NA,NA,NA,NA,NA,524,NA,NA
"USGS","02086849",1985-01-03,"Jan","Routine sample","Total",251,242,786,277,NA,NA,NA
"USGS","02086849",1985-01-03,"Jan","Routine sample",NA,NA,NA,NA,NA,1989,NA,NA
"USGS","02086849",1985-02-20,"Feb","Routine sample","Total",306,284,1026,706,NA,NA,NA
"USGS","02086849",1985-02-20,"Feb","Routine sample",NA,NA,NA,NA,NA,401,NA,NA
"USGS","02086849",1985-03-26,"Mar","Routine sample","Total",393,372,983.5,988,NA,NA,NA
"USGS","02086849",1985-03-26,"Mar","Routine sample",NA,NA,NA,NA,NA,1989,NA,NA
"USGS","02086849",1985-04-30,"Apr","Routine sample","Total",1570,1452,1213.5,1580,NA,NA,NA
"USGS","02086849",1985-04-30,"Apr","Routine sample",NA,NA,NA,NA,NA,596,NA,NA
"USGS","02086849",1985-05-23,"May","Routine sample","Dissolved",355,NA,NA,139,NA,NA,NA
"USGS","02086849",1985-05-23,"May","Routine sample","Total",345,331,586.5,228,NA,NA,NA
"USGS","02086849",1985-05-23,"May","Routine sample",NA,NA,NA,NA,NA,778,NA,NA
"USGS","02086849",1985-06-18,"Jun","Routine sample","Total",1443,1263,1271,647,NA,NA,NA
"USGS","02086849",1985-06-18,"Jun","Routine sample",NA,NA,NA,NA,NA,871,NA,NA
"USGS","02086849",1985-07-22,"Jul","Routine sample","Total",1774,1763,909.5,277,NA,NA,NA
"USGS","02086849",1985-07-22,"Jul","Routine sample",NA,NA,NA,NA,NA,909,NA,NA
"USGS","02086849",1985-08-18,"Aug","Flood","Dissolved",224,NA,697,82,NA,NA,NA
"USGS","02086849",1985-08-18,"Aug","Flood","Total",306,299,756,197,NA,NA,NA
"USGS","02086849",1985-08-18,"Aug","Flood",NA,NA,NA,NA,NA,888,NA,NA
"USGS","02086849",1985-09-24,"Sep","Routine sample","Total",2026,1994,1300.5,1042.5,NA,NA,NA
"USGS","02086849",1985-09-24,"Sep","Routine sample",NA,NA,NA,NA,NA,823,NA,NA
"USGS","02086849",1985-10-23,"Oct","Routine sample","Total",1766,1603,1288.5,1220,NA,NA,NA
"USGS","02086849",1985-10-23,"Oct","Routine sample",NA,NA,NA,NA,NA,778,NA,NA
"USGS","02086849",1985-11-21,"Nov","Flood","Dissolved",197,NA,316,135,NA,NA,NA
"USGS","02086849",1985-11-21,"Nov","Flood","Total",211,177,1145.5,282.5,NA,NA,NA
"USGS","02086849",1985-11-21,"Nov","Flood",NA,NA,NA,NA,NA,552,NA,NA
"USGS","02086849",1985-12-17,"Dec","Routine sample","Total",287,229,1022.5,996,NA,NA,NA
"USGS","02086849",1985-12-17,"Dec","Routine sample",NA,NA,NA,NA,NA,1892,NA,NA
"USGS","02086849",1986-01-22,"Jan","Routine sample","Dissolved",235,NA,646,1247,NA,NA,NA
"USGS","02086849",1986-01-22,"Jan","Routine sample","Total",234,165,1418,905,NA,NA,NA
"USGS","02086849",1986-01-22,"Jan","Routine sample",NA,NA,NA,NA,NA,1892,NA,NA
"USGS","02086849",1986-02-19,"Feb","Routine sample","Total",271,232,909.5,928.5,NA,NA,NA
"USGS","02086849",1986-02-19,"Feb","Routine sample",NA,NA,NA,NA,NA,478,NA,NA
"USGS","02086849",1986-03-25,"Mar","Routine sample","Dissolved",255,NA,502,724,NA,NA,NA
"USGS","02086849",1986-03-25,"Mar","Routine sample","Total",257,218,NA,758,NA,NA,NA
